Date,HospitalID,BloodGroup,UnitsAvailable,UnitsCollected,UnitsUsed,UnitsExpired,EmergencyCases,TrafficIndex,AvgTemperature,HolidayFlag,WeekendFlag
2023-07-29,HOSP_A,A-,2,11,12,0,2,0.34,20.28,0,1
2023-07-29,HOSP_A,A-,1,16,13,0,5,0.85,20.76,0,1
2023-07-29,HOSP_A,A-,4,10,13,0,1,0.37,19.33,0,1
2023-07-30,HOSP_A,A-,1,12,12,0,4,0.51,18.5,0,1
2023-07-31,HOSP_A,A-,1,12,9,0,2,0.67,19.15,0,0
2023-07-31,HOSP_A,A-,4,14,14,0,3,0.77,16.82,0,0
2023-08-01,HOSP_A,A-,4,27,27,0,2,0.59,21.78,1,0
2023-08-01,HOSP_A,A-,4,27,26,0,3,0.85,18.68,1,0
2023-08-01,HOSP_A,A-,5,26,24,0,5,0.84,20.29,1,0
2023-08-01,HOSP_A,A-,7,19,24,0,6,0.71,20.77,1,0
2023-08-02,HOSP_A,A-,2,23,24,0,6,0.86,19.27,1,0
2023-08-03,HOSP_A,A-,1,21,20,0,2,0.53,17.15,1,0
2023-08-03,HOSP_A,A-,2,23,25,0,2,0.42,23.76,1,0
2023-08-03,HOSP_A,A-,0,21,21,0,4,0.69,15.64,1,0
2023-08-04,HOSP_A,A-,0,26,25,0,1,0.45,17.37,1,0
2023-08-04,HOSP_A,A-,1,14,15,0,2,0.33,17.88,1,0
2023-08-04,HOSP_A,A-,0,27,27,0,4,0.6,16.86,1,0
2023-08-05,HOSP_A,A-,0,19,19,0,5,0.64,20.61,0,1
2023-08-05,HOSP_A,A-,0,23,22,0,0,0.3,20.06,0,1
2023-08-05,HOSP_A,A-,1,20,21,0,2,0.57,21.67,0,1
2023-08-06,HOSP_A,A-,0,11,11,0,3,0.48,18.11,0,1
2023-08-06,HOSP_A,A-,0,32,32,0,7,0.8,19.68,0,1
2023-08-06,HOSP_A,A-,0,21,19,0,1,0.62,16.78,0,1
2023-08-06,HOSP_A,A-,2,12,14,0,2,0.56,15.2,0,1
2023-08-06,HOSP_A,A-,0,15,15,0,1,0.59,20.63,0,1
2023-08-08,HOSP_A,A-,0,12,11,0,1,0.5,18.49,0,0
2023-08-08,HOSP_A,A-,1,25,20,0,4,0.58,20.5,0,0
2023-08-08,HOSP_A,A-,6,30,27,0,4,0.57,19.08,0,0
2023-08-09,HOSP_A,A-,9,24,25,0,4,0.7,17.81,0,0
2023-08-09,HOSP_A,A-,8,26,26,0,5,0.64,17.84,0,0
2023-08-10,HOSP_A,A-,8,31,24,0,3,0.52,17.72,0,0
2023-08-10,HOSP_A,A-,15,15,16,0,2,0.4,18.04,0,0
2023-08-11,HOSP_A,A-,14,24,21,0,5,0.63,15.89,0,0
2023-08-11,HOSP_A,A-,17,20,22,0,2,0.78,19.52,0,0
2023-08-11,HOSP_A,A-,15,17,15,0,2,0.58,16.21,0,0
2023-08-12,HOSP_A,A-,17,25,21,0,1,0.45,20.42,0,1
2023-08-13,HOSP_A,A-,21,11,14,0,2,0.67,19.26,0,1
2023-08-16,HOSP_A,A-,18,14,16,0,2,0.54,16.65,0,0
2023-08-17,HOSP_A,A-,16,23,19,0,3,0.63,19.07,0,0
2023-08-17,HOSP_A,A-,20,11,15,0,3,0.37,16.65,0,0
2023-08-17,HOSP_A,A-,16,20,20,0,1,0.32,18.6,0,0
2023-08-18,HOSP_A,A-,16,14,14,0,3,0.57,19.17,0,0
2023-08-18,HOSP_A,A-,16,21,24,0,4,0.67,17.23,0,0
2023-08-18,HOSP_A,A-,13,9,10,0,2,0.74,17.21,0,0
2023-08-18,HOSP_A,A-,12,20,23,0,2,0.68,15.9,0,0
2023-08-18,HOSP_A,A-,9,22,19,0,2,0.7,18.16,0,0
2023-08-18,HOSP_A,A-,12,21,20,0,1,0.54,20.87,0,0
2023-08-19,HOSP_A,A-,13,21,19,0,5,0.75,18.42,0,1
2023-08-20,HOSP_A,A-,15,22,24,0,5,0.62,17.8,0,1
2023-08-20,HOSP_A,A-,13,21,24,0,2,0.45,16.91,0,1
2023-08-20,HOSP_A,A-,10,28,24,0,2,0.52,15.84,0,1
2023-08-20,HOSP_A,A-,14,28,24,0,5,0.59,19.0,0,1
2023-08-21,HOSP_A,A-,18,29,29,0,6,0.84,19.1,0,0
2023-08-22,HOSP_A,A-,18,24,23,0,4,0.55,19.09,0,0
2023-08-22,HOSP_A,A-,19,30,27,0,5,0.83,17.73,0,0
2023-08-22,HOSP_A,A-,22,12,16,0,2,0.35,16.2,0,0
2023-08-23,HOSP_A,A-,18,7,12,0,2,0.34,14.14,0,0
2023-08-23,HOSP_A,A-,13,17,18,0,3,0.64,18.32,0,0
2023-08-23,HOSP_A,A-,12,14,13,0,1,0.78,18.41,0,0
2023-08-23,HOSP_A,A-,13,11,10,0,1,0.66,16.01,0,0
2023-08-24,HOSP_A,A-,14,8,14,0,3,0.56,15.33,0,0
2023-08-25,HOSP_A,A-,8,25,22,0,2,0.69,18.02,0,0
2023-08-25,HOSP_A,A-,11,9,14,0,1,0.81,16.59,0,0
2023-08-26,HOSP_A,A-,6,24,21,0,3,0.76,16.58,0,1
2023-08-27,HOSP_A,A-,9,23,21,0,3,0.5,15.93,0,1
2023-08-27,HOSP_A,A-,11,21,22,0,4,0.82,18.79,0,1
2023-08-27,HOSP_A,A-,10,20,20,0,3,0.77,17.24,0,1
2023-08-28,HOSP_A,A-,10,18,21,0,3,0.49,18.33,0,0
2023-08-28,HOSP_A,A-,7,23,22,0,2,0.47,15.09,0,0
2023-08-28,HOSP_A,A-,8,17,14,0,4,0.81,15.35,0,0
2023-08-29,HOSP_A,A-,11,10,10,0,2,0.49,16.47,0,0
2023-08-29,HOSP_A,A-,11,18,21,0,3,0.52,15.84,0,0
2023-08-29,HOSP_A,A-,8,22,19,0,1,0.9,17.13,0,0
2023-08-30,HOSP_A,A-,11,23,22,0,3,0.63,14.42,0,0
2023-08-31,HOSP_A,A-,12,17,21,0,3,0.41,18.5,0,0
2023-09-01,HOSP_A,A-,8,10,10,0,1,0.41,17.94,0,0
2023-09-01,HOSP_A,A-,8,10,9,0,1,0.38,16.77,0,0
2023-09-01,HOSP_A,A-,9,15,12,0,2,0.39,17.81,0,0
2023-09-02,HOSP_A,A-,12,17,13,0,3,0.34,18.11,0,1
2023-09-02,HOSP_A,A-,16,13,15,0,6,0.8,13.88,0,1
2023-09-02,HOSP_A,A-,14,8,11,0,5,0.72,14.81,0,1
2023-09-02,HOSP_A,A-,11,9,7,0,1,0.59,13.1,0,1
2023-09-03,HOSP_A,A-,13,12,13,0,1,0.32,17.52,0,1
2023-09-03,HOSP_A,A-,12,15,19,0,6,0.76,15.74,0,1
2023-09-03,HOSP_A,A-,8,14,12,0,3,0.64,17.74,0,1
2023-09-03,HOSP_A,A-,10,15,14,0,4,0.82,15.14,0,1
2023-09-04,HOSP_A,A-,11,11,8,0,0,0.3,17.82,0,0
2023-09-05,HOSP_A,A-,14,8,13,0,5,0.89,12.81,0,0
2023-09-05,HOSP_A,A-,9,7,6,0,1,0.43,19.16,0,0
2023-09-05,HOSP_A,A-,10,14,13,0,2,0.44,16.67,0,0
2023-09-07,HOSP_A,A-,11,9,14,0,3,0.86,16.76,0,0
2023-09-07,HOSP_A,A-,6,7,10,0,1,0.83,15.23,0,0
2023-09-07,HOSP_A,A-,3,4,5,0,1,0.32,12.56,0,0
2023-09-07,HOSP_A,A-,2,10,9,0,2,0.83,14.76,0,0
2023-09-08,HOSP_A,A-,3,14,9,0,1,0.75,18.23,0,0
2023-09-08,HOSP_A,A-,8,13,9,0,2,0.7,14.56,0,0
2023-09-08,HOSP_A,A-,12,9,8,0,4,0.52,14.65,0,0
2023-09-09,HOSP_A,A-,13,8,9,0,3,0.42,12.76,0,1
2023-09-09,HOSP_A,A-,12,14,11,0,5,0.84,11.67,0,1
2023-09-11,HOSP_A,A-,15,12,9,0,4,0.63,18.41,0,0
2023-09-11,HOSP_A,A-,18,8,6,0,2,0.3,18.92,0,0
2023-09-11,HOSP_A,A-,20,6,7,0,0,0.5,13.76,0,0
2023-09-12,HOSP_A,A-,19,14,10,0,5,0.65,14.42,0,0
2023-09-13,HOSP_A,A-,23,14,9,0,1,0.38,14.64,0,0
2023-09-13,HOSP_A,A-,28,11,10,0,0,0.32,15.34,0,0
2023-09-13,HOSP_A,A-,29,5,10,0,5,0.65,15.27,0,0
2023-09-14,HOSP_A,A-,24,5,7,0,2,0.35,15.65,0,0
2023-09-14,HOSP_A,A-,22,4,10,0,1,0.62,15.92,0,0
2023-09-14,HOSP_A,A-,16,3,5,0,1,0.51,14.61,0,0
2023-09-15,HOSP_A,A-,14,12,16,0,6,0.87,14.22,0,0
2023-09-15,HOSP_A,A-,10,16,15,0,4,0.83,15.82,0,0
2023-09-16,HOSP_A,A-,11,5,8,0,1,0.42,14.95,0,1
2023-09-16,HOSP_A,A-,8,9,9,0,3,0.5,16.59,0,1
2023-09-16,HOSP_A,A-,8,10,13,0,5,0.77,12.84,0,1
2023-09-16,HOSP_A,A-,5,9,12,0,2,0.5,14.5,0,1
2023-09-17,HOSP_A,A-,2,21,14,0,3,0.35,10.91,0,1
2023-09-17,HOSP_A,A-,9,7,10,0,2,0.35,14.95,0,1
2023-09-17,HOSP_A,A-,6,9,11,0,1,0.42,16.09,0,1
2023-09-17,HOSP_A,A-,4,9,11,0,1,0.55,16.33,0,1
2023-09-19,HOSP_A,A-,2,18,12,0,4,0.5,14.75,0,0
2023-09-19,HOSP_A,A-,8,11,10,0,6,0.68,14.19,0,0
2023-09-20,HOSP_A,A-,9,13,11,0,1,0.62,14.08,0,0
2023-09-21,HOSP_A,A-,11,11,12,0,3,0.81,14.53,0,0
2023-09-21,HOSP_A,A-,10,11,11,0,5,0.85,14.48,0,0
2023-09-22,HOSP_A,A-,10,12,9,0,3,0.54,13.82,0,0
2023-09-23,HOSP_A,A-,13,13,15,0,5,0.79,13.67,0,1
2023-09-23,HOSP_A,A-,11,15,13,0,3,0.63,15.48,0,1
2023-09-23,HOSP_A,A-,13,12,12,0,4,0.77,16.43,0,1
2023-09-24,HOSP_A,A-,13,11,11,0,3,0.82,18.89,0,1
2023-09-24,HOSP_A,A-,13,11,13,0,3,0.46,16.16,0,1
2023-09-24,HOSP_A,A-,11,10,11,0,5,0.71,17.35,0,1
2023-09-24,HOSP_A,A-,10,9,11,0,2,0.42,15.47,0,1
2023-09-26,HOSP_A,A-,8,17,14,0,3,0.54,15.35,0,0
2023-09-26,HOSP_A,A-,11,5,5,0,1,0.51,14.21,0,0
2023-09-27,HOSP_A,A-,11,11,6,0,2,0.74,16.56,0,0
2023-09-28,HOSP_A,A-,16,6,5,0,1,0.76,15.29,0,0
2023-09-28,HOSP_A,A-,17,15,13,0,4,0.77,17.75,0,0
2023-09-28,HOSP_A,A-,19,11,13,0,2,0.85,13.8,0,0
2023-09-29,HOSP_A,A-,17,13,14,0,5,0.81,15.59,0,0
2023-09-29,HOSP_A,A-,16,12,10,0,5,0.58,14.87,0,0
2023-10-01,HOSP_A,A-,18,10,14,0,3,0.43,12.53,1,1
2023-10-01,HOSP_A,A-,14,15,13,0,0,0.45,12.35,1,1
2023-10-01,HOSP_A,A-,16,20,18,0,3,0.51,12.88,1,1
2023-10-02,HOSP_A,A-,18,4,11,0,2,0.69,16.37,1,0
2023-10-03,HOSP_A,A-,11,12,12,0,5,0.83,15.04,1,0
2023-10-03,HOSP_A,A-,11,5,12,0,1,0.59,12.66,1,0
2023-10-04,HOSP_A,A-,4,11,10,0,3,0.44,13.73,1,0
2023-10-04,HOSP_A,A-,5,12,17,0,3,0.42,11.47,1,0
2023-10-04,HOSP_A,A-,0,10,10,0,1,0.34,16.93,1,0
2023-10-04,HOSP_A,A-,0,12,12,0,2,0.5,16.24,1,0
2023-10-05,HOSP_A,A-,0,13,12,0,2,0.71,17.35,0,0
2023-10-05,HOSP_A,A-,1,14,13,0,5,0.72,11.92,0,0
2023-10-05,HOSP_A,A-,2,14,13,0,2,0.79,15.21,0,0
2023-10-06,HOSP_A,A-,3,12,8,0,0,0.47,16.02,0,0
2023-10-06,HOSP_A,A-,7,11,10,0,6,0.76,16.65,0,0
2023-10-06,HOSP_A,A-,8,12,9,0,1,0.65,15.83,0,0
2023-10-06,HOSP_A,A-,11,17,15,0,7,0.8,13.98,0,0
2023-10-06,HOSP_A,A-,13,10,13,0,4,0.47,17.42,0,0
2023-10-07,HOSP_A,A-,10,13,12,0,1,0.41,15.26,0,1
2023-10-07,HOSP_A,A-,11,16,14,0,1,0.4,16.82,0,1
2023-10-07,HOSP_A,A-,13,14,14,0,4,0.7,14.19,0,1
2023-10-08,HOSP_A,A-,13,10,9,0,1,0.54,16.86,0,1
2023-10-08,HOSP_A,A-,14,12,14,0,1,0.65,14.94,0,1
2023-10-08,HOSP_A,A-,12,17,15,0,4,0.46,11.71,0,1
2023-10-08,HOSP_A,A-,14,10,10,0,4,0.47,15.96,0,1
2023-10-08,HOSP_A,A-,14,15,15,0,3,0.45,17.38,0,1
2023-10-09,HOSP_A,A-,14,13,13,0,5,0.72,12.94,0,0
2023-10-09,HOSP_A,A-,14,12,12,0,1,0.59,17.54,0,0
2023-10-09,HOSP_A,A-,14,11,10,0,0,0.42,15.74,0,0
2023-10-09,HOSP_A,A-,15,16,16,0,5,0.8,11.73,0,0
2023-10-10,HOSP_A,A-,15,8,10,0,1,0.43,12.85,0,0
2023-10-10,HOSP_A,A-,13,9,12,0,4,0.9,17.78,0,0
2023-10-10,HOSP_A,A-,10,16,14,0,6,0.87,13.1,0,0
2023-10-10,HOSP_A,A-,12,12,13,0,3,0.48,14.66,0,0
2023-10-10,HOSP_A,A-,11,5,9,0,1,0.3,9.35,0,0
2023-10-10,HOSP_A,A-,7,13,12,0,4,0.5,17.29,0,0
2023-10-11,HOSP_A,A-,8,11,14,0,3,0.75,11.14,0,0
2023-10-11,HOSP_A,A-,5,6,10,0,2,0.68,14.79,0,0
2023-10-12,HOSP_A,A-,1,10,11,0,6,0.88,14.88,0,0
2023-10-12,HOSP_A,A-,0,12,10,0,2,0.42,17.12,0,0
2023-10-12,HOSP_A,A-,2,9,8,0,3,0.4,18.07,0,0
2023-10-12,HOSP_A,A-,3,10,12,0,1,0.51,15.8,0,0
2023-10-13,HOSP_A,A-,1,14,15,0,7,0.88,15.92,0,0
2023-10-13,HOSP_A,A-,0,5,5,0,2,0.39,13.49,0,0
2023-10-13,HOSP_A,A-,0,4,4,0,2,0.71,14.35,0,0
2023-10-14,HOSP_A,A-,0,5,5,0,1,0.44,18.35,0,1
2023-10-14,HOSP_A,A-,0,8,8,0,2,0.38,11.0,0,1
2023-10-14,HOSP_A,A-,0,17,17,0,6,0.86,13.05,0,1
2023-10-14,HOSP_A,A-,0,7,7,0,3,0.82,12.93,0,1
2023-10-15,HOSP_A,A-,0,16,15,0,2,0.36,16.12,0,1
2023-10-15,HOSP_A,A-,1,10,9,0,3,0.43,19.22,0,1
2023-10-16,HOSP_A,A-,2,8,10,0,1,0.35,14.79,0,0
2023-10-16,HOSP_A,A-,0,7,7,0,3,0.6,13.68,0,0
2023-10-16,HOSP_A,A-,0,6,4,0,0,0.32,17.19,0,0
2023-10-16,HOSP_A,A-,2,16,17,0,7,0.88,11.96,0,0
2023-10-16,HOSP_A,A-,1,3,4,0,3,0.43,14.17,0,0
2023-10-17,HOSP_A,A-,0,14,13,0,5,0.75,18.14,0,0
2023-10-17,HOSP_A,A-,1,8,9,0,1,0.43,18.9,0,0
2023-10-18,HOSP_A,A-,0,12,12,0,2,0.84,17.54,0,0
2023-10-18,HOSP_A,A-,0,8,8,0,5,0.69,15.68,0,0
2023-10-18,HOSP_A,A-,0,13,13,0,6,0.74,12.75,0,0
2023-10-18,HOSP_A,A-,0,3,3,0,2,0.48,14.06,0,0
2023-10-18,HOSP_A,A-,0,8,8,0,4,0.85,16.4,0,0
2023-10-19,HOSP_A,A-,0,6,6,0,1,0.6,17.92,0,0
2023-10-19,HOSP_A,A-,0,8,6,0,1,0.37,13.81,0,0
2023-10-20,HOSP_A,A-,2,7,9,0,3,0.83,13.54,0,0
2023-10-20,HOSP_A,A-,0,15,11,0,6,0.84,14.37,0,0
2023-10-20,HOSP_A,A-,4,0,4,0,1,0.8,12.58,0,0
2023-10-20,HOSP_A,A-,0,5,5,0,1,0.53,16.14,0,0
2023-10-21,HOSP_A,A-,0,14,12,0,4,0.68,17.62,0,1
2023-10-21,HOSP_A,A-,2,14,14,0,3,0.87,14.47,0,1
2023-10-23,HOSP_A,A-,2,7,9,0,1,0.49,17.29,0,0
2023-10-24,HOSP_A,A-,0,9,5,0,1,0.39,17.89,0,0
2023-10-25,HOSP_A,A-,4,2,4,0,0,0.38,16.71,0,0
2023-10-25,HOSP_A,A-,2,11,12,0,1,0.68,18.65,0,0
2023-10-26,HOSP_A,A-,1,7,8,0,1,0.53,14.34,0,0
2023-10-26,HOSP_A,A-,0,14,14,0,4,0.75,13.81,0,0
2023-10-26,HOSP_A,A-,0,15,11,0,1,0.55,13.29,0,0
2023-10-26,HOSP_A,A-,4,11,12,0,1,0.33,15.36,0,0
2023-10-27,HOSP_A,A-,3,11,13,0,2,0.63,14.34,0,0
2023-10-28,HOSP_A,A-,1,12,13,0,3,0.81,17.25,0,1
2023-10-28,HOSP_A,A-,0,15,15,0,5,0.71,11.65,0,1
2023-10-28,HOSP_A,A-,0,17,12,0,3,0.4,16.32,0,1
2023-10-29,HOSP_A,A-,5,6,11,0,4,0.57,17.15,0,1
2023-10-29,HOSP_A,A-,0,6,6,0,2,0.43,15.8,0,1
2023-10-29,HOSP_A,A-,0,12,12,0,2,0.53,12.95,0,1
2023-10-29,HOSP_A,A-,0,7,7,0,2,0.47,14.91,0,1
2023-10-30,HOSP_A,A-,0,17,17,0,8,0.9,16.96,0,0
2023-10-31,HOSP_A,A-,0,10,10,0,3,0.37,12.81,0,0
2023-10-31,HOSP_A,A-,0,12,10,0,2,0.37,17.21,0,0
2023-11-01,HOSP_A,A-,2,12,9,0,2,0.34,19.21,0,0
2023-11-02,HOSP_A,A-,5,7,7,0,3,0.4,18.49,0,0
2023-11-02,HOSP_A,A-,5,6,7,0,2,0.47,18.42,0,0
2023-11-03,HOSP_A,A-,4,17,15,0,5,0.64,17.63,0,0
2023-11-03,HOSP_A,A-,6,9,8,0,4,0.68,18.8,0,0
2023-11-04,HOSP_A,A-,7,17,12,0,2,0.52,16.93,0,1
2023-11-05,HOSP_A,A-,12,10,6,0,0,0.39,18.24,0,1
2023-11-06,HOSP_A,A-,16,8,5,0,0,0.31,14.59,0,0
2023-11-07,HOSP_A,A-,19,13,11,0,4,0.68,15.96,0,0
2023-11-07,HOSP_A,A-,21,13,10,0,4,0.57,21.4,0,0
2023-11-08,HOSP_A,A-,24,15,12,0,1,0.72,15.84,0,0
2023-11-08,HOSP_A,A-,27,20,15,0,4,0.6,19.19,0,0
2023-11-08,HOSP_A,A-,32,12,11,0,7,0.8,14.81,0,0
2023-11-09,HOSP_A,A-,33,5,5,0,0,0.31,16.23,0,0
2023-11-09,HOSP_A,A-,33,12,14,0,5,0.7,18.17,0,0
2023-11-09,HOSP_A,A-,31,0,11,0,2,0.53,18.84,0,0
2023-11-09,HOSP_A,A-,20,5,11,0,6,0.86,18.59,0,0
2023-11-10,HOSP_A,A-,14,6,12,0,4,0.59,16.96,0,0
2023-11-11,HOSP_A,A-,8,10,13,0,1,0.88,14.71,0,1
2023-11-11,HOSP_A,A-,5,12,13,0,5,0.73,12.92,0,1
2023-11-11,HOSP_A,A-,4,12,13,0,0,0.45,13.11,0,1
2023-11-11,HOSP_A,A-,3,2,5,0,0,0.46,18.2,0,1
2023-11-12,HOSP_A,A-,0,19,13,0,2,0.34,18.82,0,1
2023-11-12,HOSP_A,A-,6,8,8,0,2,0.77,13.32,0,1
2023-11-12,HOSP_A,A-,6,8,13,0,3,0.77,22.76,0,1
2023-11-13,HOSP_A,A-,1,10,8,0,4,0.76,18.53,0,0
2023-11-14,HOSP_A,A-,3,11,9,0,3,0.69,16.9,0,0
2023-11-14,HOSP_A,A-,5,11,9,0,5,0.86,17.96,0,0
2023-11-14,HOSP_A,A-,7,12,9,0,4,0.86,18.63,0,0
2023-11-14,HOSP_A,A-,10,0,5,0,1,0.41,18.48,0,0
2023-11-15,HOSP_A,A-,5,2,6,0,1,0.67,18.32,0,0
2023-11-15,HOSP_A,A-,1,14,11,0,4,0.58,20.87,0,0
2023-11-17,HOSP_A,A-,4,8,11,0,3,0.6,17.58,0,0
2023-11-17,HOSP_A,A-,1,11,12,0,4,0.7,16.19,0,0
2023-11-17,HOSP_A,A-,0,11,9,0,1,0.33,18.98,0,0
2023-11-17,HOSP_A,A-,2,10,11,0,6,0.89,17.05,0,0
2023-11-18,HOSP_A,A-,1,12,12,0,0,0.42,20.86,0,1
2023-11-18,HOSP_A,A-,1,15,12,0,3,0.73,16.63,0,1
2023-11-18,HOSP_A,A-,4,15,12,0,6,0.72,22.4,0,1
2023-11-18,HOSP_A,A-,7,9,11,0,4,0.68,22.65,0,1
2023-11-18,HOSP_A,A-,5,16,14,0,4,0.76,18.24,0,1
2023-11-19,HOSP_A,A-,7,11,13,0,4,0.54,16.23,0,1
2023-11-19,HOSP_A,A-,5,12,15,0,3,0.7,17.66,0,1
2023-11-20,HOSP_A,A-,2,3,5,0,2,0.46,16.83,0,0
2023-11-21,HOSP_A,A-,0,11,10,0,2,0.78,18.52,0,0
2023-11-21,HOSP_A,A-,1,5,6,0,1,0.37,23.75,0,0
2023-11-22,HOSP_A,A-,0,12,11,0,3,0.38,17.25,0,0
2023-11-22,HOSP_A,A-,1,10,8,0,1,0.49,20.29,0,0
2023-11-23,HOSP_A,A-,3,13,11,0,3,0.53,22.25,0,0
2023-11-23,HOSP_A,A-,5,12,10,0,2,0.88,16.78,0,0
2023-11-24,HOSP_A,A-,7,12,10,0,1,0.6,19.11,0,0
2023-11-24,HOSP_A,A-,9,8,8,0,1,0.51,21.42,0,0
2023-11-25,HOSP_A,A-,9,15,10,0,4,0.7,17.61,0,1
2023-11-25,HOSP_A,A-,14,9,10,0,4,0.88,17.44,0,1
2023-11-26,HOSP_A,A-,13,8,8,0,2,0.34,19.32,0,1
2023-11-27,HOSP_A,A-,13,12,8,0,2,0.61,22.79,0,0
2023-11-27,HOSP_A,A-,17,8,11,0,4,0.55,22.23,0,0
2023-11-28,HOSP_A,A-,14,8,11,0,0,0.33,21.62,0,0
2023-11-29,HOSP_A,A-,11,13,12,0,6,0.73,17.81,0,0
2023-11-29,HOSP_A,A-,12,10,8,0,4,0.85,16.96,0,0
2023-11-29,HOSP_A,A-,14,7,10,0,2,0.33,19.27,0,0
2023-11-30,HOSP_A,A-,11,9,8,0,1,0.53,16.65,0,0
2023-11-30,HOSP_A,A-,12,9,9,0,3,0.82,18.99,0,0
2023-11-30,HOSP_A,A-,12,6,9,0,1,0.62,21.17,0,0
2023-12-01,HOSP_A,A-,9,10,16,0,5,0.79,20.99,0,0
2023-12-01,HOSP_A,A-,3,5,8,0,1,0.6,17.71,0,0
2023-12-02,HOSP_A,A-,0,15,11,0,2,0.72,19.9,0,1
2023-12-03,HOSP_A,A-,4,11,10,0,3,0.47,19.73,0,1
2023-12-03,HOSP_A,A-,5,9,14,0,5,0.59,21.08,0,1
2023-12-03,HOSP_A,A-,0,15,15,0,6,0.87,20.21,0,1
2023-12-04,HOSP_A,A-,0,3,3,0,0,0.43,26.68,0,0
2023-12-04,HOSP_A,A-,0,9,9,0,4,0.84,21.62,0,0
2023-12-04,HOSP_A,A-,0,16,15,0,5,0.81,22.83,0,0
2023-12-05,HOSP_A,A-,1,11,12,0,4,0.65,21.84,0,0
2023-12-05,HOSP_A,A-,0,11,10,0,5,0.87,20.81,0,0
2023-12-05,HOSP_A,A-,1,13,9,0,1,0.57,18.02,0,0
2023-12-06,HOSP_A,A-,5,7,9,0,1,0.33,20.29,0,0
2023-12-06,HOSP_A,A-,3,11,12,0,1,0.76,20.11,0,0
2023-12-06,HOSP_A,A-,2,16,15,0,6,0.89,21.1,0,0
2023-12-06,HOSP_A,A-,3,10,13,0,2,0.78,16.97,0,0
2023-12-06,HOSP_A,A-,0,12,9,0,1,0.48,21.63,0,0
2023-12-07,HOSP_A,A-,3,12,14,0,4,0.54,19.91,0,0
2023-12-07,HOSP_A,A-,1,11,10,0,2,0.7,19.29,0,0
2023-12-07,HOSP_A,A-,2,8,6,0,2,0.4,19.08,0,0
2023-12-08,HOSP_A,A-,4,11,10,0,4,0.61,19.21,0,0
2023-12-08,HOSP_A,A-,5,17,10,0,6,0.77,25.13,0,0
2023-12-09,HOSP_A,A-,12,7,9,0,1,0.63,20.4,0,1
2023-12-09,HOSP_A,A-,10,17,17,0,8,0.9,18.56,0,1
2023-12-09,HOSP_A,A-,10,6,7,0,1,0.71,18.86,0,1
2023-12-10,HOSP_A,A-,9,19,12,0,2,0.32,20.29,0,1
2023-12-11,HOSP_A,A-,16,5,6,0,2,0.68,22.4,0,0
2023-12-11,HOSP_A,A-,15,12,13,0,3,0.82,18.93,0,0
2023-12-12,HOSP_A,A-,14,9,9,0,4,0.65,19.02,0,0
2023-12-14,HOSP_A,A-,14,6,8,0,1,0.6,19.93,0,0
2023-12-14,HOSP_A,A-,12,11,7,0,1,0.7,25.15,0,0
2023-12-15,HOSP_A,A-,16,10,5,0,1,0.56,22.65,0,0
2023-12-15,HOSP_A,A-,21,6,6,0,1,0.31,29.16,0,0
2023-12-16,HOSP_A,A-,21,14,10,0,0,0.48,23.8,0,1
2023-12-17,HOSP_A,A-,25,21,17,0,6,0.81,23.1,0,1
2023-12-17,HOSP_A,A-,29,6,8,0,2,0.46,21.91,0,1
2023-12-17,HOSP_A,A-,27,19,13,0,2,0.46,20.97,0,1
2023-12-18,HOSP_A,A-,33,7,11,0,1,0.48,23.58,0,0
2023-12-18,HOSP_A,A-,29,13,11,0,4,0.54,24.87,0,0
2023-12-19,HOSP_A,A-,31,12,11,0,2,0.62,22.94,0,0
2023-12-19,HOSP_A,A-,32,5,5,0,1,0.61,21.64,0,0
2023-12-19,HOSP_A,A-,32,5,5,0,1,0.74,22.4,0,0
2023-12-20,HOSP_A,A-,32,4,8,0,4,0.81,18.47,0,0
2023-12-20,HOSP_A,A-,28,1,6,0,0,0.4,22.13,0,0
2023-12-21,HOSP_A,A-,23,16,11,0,1,0.64,24.61,0,0
2023-12-21,HOSP_A,A-,28,10,9,0,1,0.53,25.55,0,0
2023-12-21,HOSP_A,A-,29,9,6,0,2,0.73,21.52,0,0
2023-12-23,HOSP_A,A-,32,12,12,0,2,0.74,24.15,0,1
2023-12-23,HOSP_A,A-,32,10,13,0,4,0.69,23.32,0,1
2023-12-23,HOSP_A,A-,29,4,9,0,3,0.53,23.54,0,1
2023-12-24,HOSP_A,A-,24,9,12,0,2,0.36,25.38,0,1
2023-12-24,HOSP_A,A-,21,12,16,0,4,0.72,21.72,0,1
2023-12-24,HOSP_A,A-,17,4,8,0,2,0.32,26.19,0,1
2023-12-24,HOSP_A,A-,13,11,7,0,1,0.6,24.48,0,1
2023-12-25,HOSP_A,A-,17,9,10,0,2,0.51,21.86,0,0
2023-12-25,HOSP_A,A-,16,8,11,0,3,0.47,23.21,0,0
2023-12-26,HOSP_A,A-,13,11,8,0,3,0.55,24.24,0,0
2023-12-26,HOSP_A,A-,16,9,11,0,5,0.64,26.55,0,0
2023-12-26,HOSP_A,A-,14,4,5,0,0,0.41,20.31,0,0
2023-12-27,HOSP_A,A-,13,2,7,0,3,0.64,26.47,0,0
2023-12-27,HOSP_A,A-,8,7,5,0,1,0.71,22.86,0,0
2023-12-28,HOSP_A,A-,10,7,9,0,1,0.64,22.2,0,0
